6.38 11449.9 31.1698
6.39 11467.4 31.2091
6.4 11484.2 31.2496
6.41 11502.6 31.3358
6.42 11519.7 31.3356
6.43 11535.6 31.4163
6.44 11551.9 31.4452
6.45 11567.2 31.536
6.46 11584.3 31.6053
6.47 11601.5 31.7245
6.48 11621.7 31.7966
6.49 11644.2 31.8376
6.5 11664.3 31.8923
6.51 11684 31.9685
6.52 11702.1 31.9483
6.53 11720.4 31.9305
6.54 11738.9 32.0126
6.55 11758 32.1148
6.56 11778.7 32.1534
6.57 11798.2 32.2152
6.58 11815.1 32.2574
6.59 11834.7 32.3144
6.6 11851.2 32.4234
6.61 11865.1 32.5087
6.62 11881.5 32.5209
6.63 11898 32.5476
6.64 11914.2 32.6681
6.65 11929.5 32.7046
6.66 11944.9 32.7162
6.67 11960.7 32.7752
6.68 11976.3 32.7493
6.69 11990.5 32.7985
6.7 12003.8 32.8753
6.71 12018.7 32.9177
6.72 12035.1 32.9727
6.73 12050.8 33.0372
6.74 12068.3 33.1498
6.75 12085.4 33.209
6.76 12102 33.3457
6.77 12118.3 33.4189
6.78 12137.7 33.4713
6.79 12159.6 33.5461
6.8 12178.1 33.6188
6.81 12194.3 33.6829
6.82 12210 33.729
6.83 12227.7 33.7875
6.84 12243.9 33.7917
6.85 12260.6 33.8857
6.86 12280.4 33.9158
6.87 12300.3 33.999
6.88 12318.8 34.0582
6.89 12336 34.1306
6.9 12352.5 34.1215
6.91 12369.7 34.1803
6.92 12388 34.1769
6.93 12408.8 34.141
6.94 12431.2 34.2281
6.95 12452.2 34.2261
6.96 12474.4 34.2341
6.97 12494.7 34.3014
6.98 12516.1 34.284
6.99 12538.1 34.345
7 12558.8 34.4679
7.01 12580.6 34.5146
7.02 12601.7 34.6056
7.03 12621.4 34.6249
7.04 12640 34.6867
7.05 12659 34.6987
7.06 12679.3 34.6896
7.07 12699.4 34.7575
7.08 12718.7 34.789
7.09 12739.9 34.8694
7.1 12759.5 34.9842
7.11 12778.5 35.0282
7.12 12796.9 35.048
7.13 12816.2 35.0523
7.14 12833.1 35.0579
7.15 12849.2 35.1235
7.16 12866.6 35.1683
7.17 12882.8 35.2039
7.18 12900.1 35.3054
7.19 12917.4 35.3553
7.2 12936 35.3962
7.21 12952.9 35.4445
7.22 12968.4 35.4527
7.23 12985.2 35.4776
7.24 13001.3 35.6033
7.25 13017.4 35.7041
7.26 13036.4 35.7272
7.27 13052.6 35.7586
7.28 13070.4 35.7252
7.29 13087.1 35.7839
7.3 13106.9 35.8016
7.31 13126.8 35.8719
